companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
PIMCO Investment Grade Corporate Bond Index Exchange-Traded Fund,CORP,2/01/2024,2/06/2024,2/02/2024,0.35,4.03,1/11/2024
PIMCO Multisector Bond Active Exchange-Traded Fund,PYLD,2/01/2024,2/06/2024,2/02/2024,0.11,1.3869,1/11/2024
PIMCO Municipal Income Opportunities Active Exchange-Traded Fund,MINO,2/01/2024,2/06/2024,2/02/2024,0.142,1.7175,1/11/2024
PIMCO Preferred and Capital Securities Active Exchange-Traded Fund,PRFD,2/01/2024,2/06/2024,2/02/2024,0.22,2.6596,1/11/2024
PIMCO Senior Loan Active Exchange-Traded Fund,LONZ,2/01/2024,2/06/2024,2/02/2024,0.4,4.237,1/11/2024
PIMCO Short Term Municipal Bond Active Exchange-Traded Fund,SMMU,2/01/2024,2/06/2024,2/02/2024,0.118,1.425,1/09/2024
PIMCO Ultra Short Government Active Exchange-Traded Fund,BILZ,2/01/2024,2/06/2024,2/02/2024,0.406,4.492,1/11/2024
"Pinnacle Financial Partners, Inc. Common Stock",PNFP,2/01/2024,2/23/2024,2/02/2024,0.22,0.88,1/16/2024
"PNM Resources, Inc. (Holding Co.) Common Stock",PNM,2/01/2024,2/16/2024,2/02/2024,0.3875,1.55,12/05/2023
Principal Active High Yield ETF,YLD,2/01/2024,2/06/2024,2/02/2024,0.108594,1.2118,12/14/2023
Principal Investment Grade Corporate Active ETF,IG,2/01/2024,2/06/2024,2/02/2024,0.088445,0.935,12/14/2023
Principal Spectrum Preferred Securities Active ETF,PREF,2/01/2024,2/06/2024,2/02/2024,0.070375,0.8189,12/14/2023
Principal Spectrum Tax-Advantaged Dividend Active ETF,PQDI,2/01/2024,2/06/2024,2/02/2024,0.078696,0.9649,12/14/2023
ProShares Bitcoin & Ether Equal Weight Strategy ETF,BETE,2/01/2024,2/08/2024,2/02/2024,0.337185,4.0462,12/22/2023
ProShares Bitcoin & Ether Market Cap Weight Strategy ETF,BETH,2/01/2024,2/08/2024,2/02/2024,0.517248,6.207,12/22/2023
ProShares Bitcoin Strategy ETF,BITO,2/01/2024,2/08/2024,2/02/2024,0.356317,3.3097,12/21/2023
ProShares Ether Strategy ETF,EETH,2/01/2024,2/08/2024,2/02/2024,0.214609,2.5753,12/22/2023
ProShares S&P 500 Bond ETF,SPXB,2/01/2024,2/08/2024,2/02/2024,0.309435,3.1901,12/21/2023
ProShares Short Bitcoin Strategy ETF,BITI,2/01/2024,2/08/2024,2/02/2024,0.017685,0.4414,12/21/2023
ProShares Short Ether Strategy ETF,SETH,2/01/2024,2/08/2024,2/02/2024,0.043962,0.5275,12/21/2023
"RiverNorth Opportunities Fund, Inc. 6.00% Series A Perpetual Preferred Stock",RIV^A,2/01/2024,2/15/2024,2/02/2024,0.375,1.5,1/19/2024
"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. 4.375% Series A Cumulative Preferred Stock",OPP^A,2/01/2024,2/15/2024,2/02/2024,0.27344,1.0938,1/19/2024
"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. 4.75% Series B Cumulative Preferred Stock",OPP^B,2/01/2024,2/15/2024,2/02/2024,0.29688,1.1875,1/19/2024
Schwab 1-5 Year Corporate Bond ETF,SCHJ,2/01/2024,2/07/2024,2/02/2024,0.1578,1.4903,1/09/2024
Schwab 5-10 Year Corporate Bond ETF,SCHI,2/01/2024,2/07/2024,2/02/2024,0.1942,1.9881,1/09/2024
Schwab High Yield Bond ETF,SCYB,2/01/2024,2/07/2024,2/02/2024,0.2655,3.9802,1/11/2024
Schwab Intermediate-Term U.S. Treasury ETF,SCHR,2/01/2024,2/07/2024,2/02/2024,0.1524,1.5948,1/11/2024
Schwab Long-Term U.S. Treasury ETF,SCHQ,2/01/2024,2/07/2024,2/02/2024,0.1302,1.3437,1/11/2024
Schwab Municipal Bond ETF,SCMB,2/01/2024,2/07/2024,2/02/2024,0.146,1.6496,1/11/2024
Schwab Short-Term U.S. Treasury ETF,SCHO,2/01/2024,2/07/2024,2/02/2024,0.1768,1.8895,1/09/2024
Schwab U.S. Aggregate Bond ETF,SCHZ,2/01/2024,2/07/2024,2/02/2024,0.1527,1.5622,1/11/2024
"SmartFinancial, Inc. Common Stock",SMBK,2/01/2024,2/20/2024,2/02/2024,0.08,0.32,1/22/2024
"Southern States Bancshares, Inc. Common Stock",SSBK,2/01/2024,2/15/2024,2/02/2024,0.09,0.36,1/17/2024
SPDR Blackstone Senior Loan ETF,SRLN,2/01/2024,2/07/2024,2/02/2024,0.32,3.61,1/05/2024
SPDR Bloomberg 1-3 Month T-Bill ETF,BIL,2/01/2024,2/07/2024,2/02/2024,0.406361,4.5712,1/03/2024
SPDR Bloomberg 3-12 Month T-Bill ETF,BILS,2/01/2024,2/07/2024,2/02/2024,0.454111,4.977,1/03/2024
SPDR Bloomberg Convertible Securities ETF,CWB,2/01/2024,2/07/2024,2/02/2024,0.09039,1.4471,1/03/2024
SPDR Bloomberg Emerging Markets Local Bond ETF,EBND,2/01/2024,2/07/2024,2/02/2024,0.100886,1.1238,1/03/2024
SPDR Bloomberg Emerging Markets USD Bond ETF,EMHC,2/01/2024,2/07/2024,2/02/2024,0.090649,1.2475,1/03/2024
SPDR Bloomberg High Yield Bond ETF,JNK,2/01/2024,2/07/2024,2/02/2024,0.532145,6.1006,1/03/2024
SPDR Bloomberg International Corporate Bond ETF,IBND,2/01/2024,2/07/2024,2/02/2024,0.063999,0.642,1/03/2024
SPDR Bloomberg International Treasury Bond ETF,BWX,2/01/2024,2/07/2024,2/02/2024,0.037635,0.3829,1/03/2024
SPDR Bloomberg Investment Grade Floating Rate ETF,FLRN,2/01/2024,2/07/2024,2/02/2024,0.152562,1.7335,1/03/2024
SPDR Bloomberg Short Term High Yield Bond ETF,SJNK,2/01/2024,2/07/2024,2/02/2024,0.154905,1.8325,1/02/2024
SPDR Bloomberg Short Term International Treasury Bond ETF,BWZ,2/01/2024,2/07/2024,2/02/2024,0.049153,0.4702,1/03/2024
SPDR DoubleLine Total Return Tactical ETF,TOTL,2/01/2024,2/07/2024,2/02/2024,0.168068,1.9585,1/05/2024
SPDR FTSE International Government Inflation-Protected Bond ETF,WIP,2/01/2024,2/07/2024,2/02/2024,0.090943,2.5733,1/02/2024
SPDR ICE Preferred Securities ETF,PSK,2/01/2024,2/07/2024,2/02/2024,0.18,2.1578,1/03/2024
SPDR MarketAxess Investment Grade 400 Corporate Bond ETF,LQIG,2/01/2024,2/07/2024,2/02/2024,0.425818,4.7849,1/03/2024
SPDR Nuveen Bloomberg High Yield Municipal Bond ETF,HYMB,2/01/2024,2/07/2024,2/02/2024,0.093459,1.041,1/03/2024
SPDR Nuveen Bloomberg Municipal Bond ETF,TFI,2/01/2024,2/07/2024,2/02/2024,0.105538,1.1538,1/02/2024
SPDR Nuveen Bloomberg Short Term Municipal Bond ETF,SHM,2/01/2024,2/07/2024,2/02/2024,0.057893,0.5737,1/03/2024
SPDR Portfolio Aggregate Bond ETF,SPAB,2/01/2024,2/07/2024,2/02/2024,0.076958,0.8686,1/02/2024
SPDR Portfolio Corporate Bond ETF,SPBO,2/01/2024,2/07/2024,2/02/2024,0.128168,1.4076,1/02/2024
SPDR Portfolio High Yield Bond ETF,SPHY,2/01/2024,2/07/2024,2/02/2024,0.160318,1.7367,1/02/2024
SPDR Portfolio Intermediate Term Corporate Bond ETF,SPIB,2/01/2024,2/07/2024,2/02/2024,0.109988,1.2735,1/02/2024
SPDR Portfolio Intermediate Term Treasury ETF,SPTI,2/01/2024,2/07/2024,2/02/2024,0.085848,0.8796,1/02/2024
SPDR Portfolio Long Term Corporate Bond ETF,SPLB,2/01/2024,2/07/2024,2/02/2024,0.095109,1.0966,1/05/2024
SPDR Portfolio Long Term Treasury ETF,SPTL,2/01/2024,2/07/2024,2/02/2024,0.089493,0.9528,1/05/2024
SPDR Portfolio Mortgage Backed Bond ETF,SPMB,2/01/2024,2/07/2024,2/02/2024,0.062131,0.7148,1/02/2024
SPDR Portfolio Short Term Corporate Bond ETF,SPSB,2/01/2024,2/07/2024,2/02/2024,0.115795,1.2389,1/05/2024
SPDR Portfolio Short Term Treasury ETF,SPTS,2/01/2024,2/07/2024,2/02/2024,0.102508,1.0804,1/05/2024
SPDR SSGA Fixed Income Sector Rotation ETF,FISR,2/01/2024,2/07/2024,2/02/2024,0.064153,0.9072,1/02/2024
SPDR SSGA Ultra Short Term Bond ETF,ULST,2/01/2024,2/07/2024,2/02/2024,0.167284,1.8389,1/05/2024
Swiss Franc Shares,FXF,2/01/2024,2/08/2024,2/02/2024,0.0095,0.0928,1/31/2024
US Treasury 10 Year Note ETF,UTEN,2/01/2024,2/05/2024,2/02/2024,0.163125,1.9575,1/31/2024
US Treasury 12 Month Bill ETF,OBIL,2/01/2024,2/05/2024,2/02/2024,0.1978118,2.373742,1/31/2024
US Treasury 2 Year Note ETF,UTWO,2/01/2024,2/05/2024,2/02/2024,0.1713924,2.056709,1/31/2024
US Treasury 20 Year Bond ETF,UTWY,2/01/2024,2/05/2024,2/02/2024,0.18078,2.16936,1/31/2024
US Treasury 3 Month Bill ETF,TBIL,2/01/2024,2/05/2024,2/02/2024,0.2196712,2.636054,1/31/2024
US Treasury 3 Year Note ETF,UTRE,2/01/2024,2/05/2024,2/02/2024,0.1690351,2.028421,1/31/2024
US Treasury 30 Year Bond ETF,UTHY,2/01/2024,2/05/2024,2/02/2024,0.1768317,2.12198,1/31/2024
US Treasury 5 Year Note ETF,UFIV,2/01/2024,2/05/2024,2/02/2024,0.1541941,1.850329,1/31/2024
US Treasury 6 Month Bill ETF,XBIL,2/01/2024,2/05/2024,2/02/2024,0.2152177,2.582612,1/31/2024
US Treasury 7 Year Note ETF,USVN,2/01/2024,2/05/2024,2/02/2024,0.1517682,1.821218,1/31/2024
VanEck China Bond ETF,CBON,2/01/2024,2/07/2024,2/02/2024,0.039,0.6688,12/14/2023
VanEck CLO ETF,CLOI,2/01/2024,2/07/2024,2/02/2024,0.3305,2.9719,12/14/2023
VanEck Dynamic High Income ETF,INC,2/01/2024,2/07/2024,2/02/2024,0.0874,1.4635,12/13/2023
VanEck Emerging Markets High Yield Bond ETF,HYEM,2/01/2024,2/07/2024,2/02/2024,0.0989,1.1617,12/14/2023
VanEck Energy Income ETF,EINC,2/01/2024,2/07/2024,2/02/2024,0.6279,2.6531,12/14/2023
VanEck Fallen Angel High Yield Bond ETF,ANGL,2/01/2024,2/07/2024,2/02/2024,0.1448,1.7376,1/31/2024
VanEck Green Bond ETF,GRNB,2/01/2024,2/07/2024,2/02/2024,0.0737,0.7704,12/14/2023
VanEck IG Floating Rate ETF,FLTR,2/01/2024,2/07/2024,2/02/2024,0.1397,1.547,12/13/2023
VanEck International High Yield Bond ETF,IHY,2/01/2024,2/07/2024,2/02/2024,0.0905,1.0982,12/13/2023
VanEck J.P. Morgan EM Local Currency Bond ETF,EMLC,2/01/2024,2/07/2024,2/02/2024,0.1261,1.5185,12/13/2023
VanEck Preferred Securities ex Financials ETF,PFXF,2/01/2024,2/07/2024,2/02/2024,0.0594,1.3636,12/14/2023
Vanguard Core Bond ETF,VCRB,2/01/2024,2/06/2024,2/02/2024,0.2315,2.778,1/30/2024
Vanguard Core Plus Bond ETF,VPLS,2/01/2024,2/06/2024,2/02/2024,0.2801,3.3612,1/30/2024
Vanguard Emerging Markets Government Bond ETF,VWOB,2/01/2024,2/06/2024,2/02/2024,0.2756,3.3072,1/30/2024
Vanguard Intermediate-Term Bond ETF,BIV,2/01/2024,2/06/2024,2/02/2024,0.225513,2.4123,1/17/2024
Vanguard Intermediate-Term Corporate Bond ETF,VCIT,2/01/2024,2/06/2024,2/02/2024,0.281,3.372,1/30/2024
Vanguard Intermediate-Term Treasury ETF,VGIT,2/01/2024,2/06/2024,2/02/2024,0.1674,2.0088,1/30/2024
Vanguard Long-Term Bond ETF,BLV,2/01/2024,2/06/2024,2/02/2024,0.277576,3.074,1/17/2024
Vanguard Long-Term Corporate Bond ETF,VCLT,2/01/2024,2/06/2024,2/02/2024,0.3398,4.0776,1/30/2024
Vanguard Long-Term Treasury ETF,VGLT,2/01/2024,2/06/2024,2/02/2024,0.1879,2.2548,1/30/2024
Vanguard Mortgage-Backed Securities ETF,VMBS,2/01/2024,2/06/2024,2/02/2024,0.1434,1.7208,1/30/2024
Vanguard Short-Term Bond ETF,BSV,2/01/2024,2/06/2024,2/02/2024,0.197626,1.9623,1/17/2024
Vanguard Short-Term Corporate Bond ETF,VCSH,2/01/2024,2/06/2024,2/02/2024,0.234,2.808,1/30/2024
Vanguard Short-Term Tax-Exempt Bond ETF,VTES,2/01/2024,2/06/2024,2/02/2024,0.2525,2.6201,1/17/2024
Vanguard Short-Term Treasury ETF,VGSH,2/01/2024,2/06/2024,2/02/2024,0.1976,2.3712,1/30/2024
Vanguard Tax-Exempt Bond ETF,VTEB,2/01/2024,2/06/2024,2/02/2024,0.1274,1.44,1/18/2024
Vanguard Total Bond Market ETF,BND,2/01/2024,2/06/2024,2/02/2024,0.21188,2.54256,1/30/2024
Vanguard Total Corporate Bond ETF,VTC,2/01/2024,2/06/2024,2/02/2024,0.2754,3.3048,1/30/2024
Vanguard Total International Bond ETF,BNDX,2/01/2024,2/06/2024,2/02/2024,0.0859,1.0308,1/30/2024
Vanguard Total World Bond ETF,BNDW,2/01/2024,2/06/2024,2/02/2024,0.1604,1.9248,1/30/2024
Voya Global Equity Dividend and Premium Opportunity Fund,IGD,2/01/2024,2/15/2024,2/02/2024,0.04,0.48,1/16/2024
Wells Fargo & Company Common Stock,WFC,2/01/2024,3/01/2024,2/02/2024,0.35,1.4,1/23/2024
Western Asset Bond ETF,WABF,2/01/2024,2/07/2024,2/02/2024,0.088432,1.061184,1/31/2024
Western Asset Short Duration Income ETF,WINC,2/01/2024,2/06/2024,2/02/2024,0.1,1.2,1/31/2024
Western Asset Total Return ETF,WBND,2/01/2024,2/06/2024,2/02/2024,0.087391,1.048692,1/31/2024
Westlake Chemical Partners LP Common Units representing limited partner interests,WLKP,2/01/2024,2/20/2024,2/02/2024,0.4714,1.8856,1/22/2024
Whitestone REIT Common Shares,WSR,2/01/2024,2/12/2024,2/02/2024,0.04,0.48,12/05/2023
Xtrackers California Municipal Bonds ETF,CA,2/01/2024,2/08/2024,2/02/2024,0.04,0.48,1/31/2024
Xtrackers High Beta High Yield Bond ETF,HYUP,2/01/2024,2/08/2024,2/02/2024,0.26333,3.0805,1/31/2024
Xtrackers Low Beta High Yield Bond ETF,HYDW,2/01/2024,2/08/2024,2/02/2024,0.20304,2.6493,1/31/2024
Xtrackers Municipal Infrastructure Revenue Bond ETF,RVNU,2/01/2024,2/08/2024,2/02/2024,0.0628,0.7155,1/31/2024
Xtrackers Risk Managed USD High Yield Strategy ETF,HYRM,2/01/2024,2/08/2024,2/02/2024,0.11135,1.3443,1/31/2024
Xtrackers Short Duration High Yield Bond ETF,SHYL,2/01/2024,2/08/2024,2/02/2024,0.24348,2.9651,1/31/2024
Xtrackers USD High Yield Corporate Bond ETF,HYLB,2/01/2024,2/08/2024,2/02/2024,0.18226,2.0808,1/31/2024
